id_date;region;DEP;retail_and_recreation;grocery_and_pharmacy;parks;transit_stations;workplaces;residential
06/05/2020;Bourgogne-Franche-Comté;58;-66.0;-25.0;-29.0;-55.0;-48.0;18.0
06/05/2020;Hauts-de-France;59;-69.0;-22.0;-41.0;-71.0;-57.0;22.0
06/05/2020;Hauts-de-France;60;-69.0;-14.0;-38.0;-77.0;-54.0;23.0
06/05/2020;Normandy;61;-64.0;-21.0;-36.0;-60.0;-44.0;17.0
06/05/2020;Hauts-de-France;62;-67.0;-22.0;-40.0;-66.0;-50.0;19.0
06/05/2020;Auvergne-Rhône-Alpes;63;-76.0;-29.0;-52.0;-74.0;-57.0;23.0
06/05/2020;Nouvelle-Aquitaine;64;-71.0;-24.0;-45.0;-55.0;-51.0;22.0
06/05/2020;Occitanie;65;-73.0;-29.0;-62.0;-57.0;-51.0;20.0
06/05/2020;Occitanie;66;-67.0;-23.0;-46.0;-57.0;-48.0;18.0
06/05/2020;Grand Est;67;-72.0;-18.0;-36.0;-70.0;-55.0;24.0
06/05/2020;Grand Est;68;-71.0;-20.0;-48.0;-75.0;-50.0;21.0
06/05/2020;Auvergne-Rhône-Alpes;69;-74.0;-23.0;-55.0;-77.0;-64.0;29.0
06/05/2020;Bourgogne-Franche-Comté;70;-71.0;-23.0;-32.0;-69.0;-47.0;20.0
06/05/2020;Bourgogne-Franche-Comté;71;-69.0;-28.0;-31.0;-60.0;-47.0;20.0
06/05/2020;Pays de la Loire;72;-73.0;-26.0;-28.0;-69.0;-51.0;21.0
06/05/2020;Auvergne-Rhône-Alpes;73;-78.0;-37.0;-74.0;-75.0;-54.0;23.0
06/05/2020;Auvergne-Rhône-Alpes;74;-73.0;-28.0;-62.0;-63.0;-52.0;24.0
06/05/2020;Île-de-France;75;-89.0;-31.0;-87.0;-76.0;-79.0;36.0
06/05/2020;Normandy;76;-73.0;-22.0;-48.0;-72.0;-55.0;21.0
06/05/2020;Île-de-France;77;-69.0;-13.0;-53.0;-77.0;-62.0;27.0
06/05/2020;Île-de-France;78;-69.0;-16.0;-61.0;-77.0;-70.0;31.0
06/05/2020;Nouvelle-Aquitaine;79;-71.0;-29.0;-31.0;-56.0;-51.0;21.0
06/05/2020;Hauts-de-France;80;-70.0;-21.0;-24.0;-68.0;-52.0;20.0
06/05/2020;Occitanie;81;-66.0;-23.0;-40.0;-52.0;-51.0;21.0
06/05/2020;Occitanie;82;-66.0;-21.0;-33.0;-58.0;-50.0;21.0
06/05/2020;Provence-Alpes-Côte d'Azur;83;-66.0;-23.0;-46.0;-62.0;-51.0;20.0
06/05/2020;Provence-Alpes-Côte d'Azur;84;-69.0;-24.0;-50.0;-71.0;-49.0;20.0
06/05/2020;Pays de la Loire;85;-68.0;-27.0;-36.0;-57.0;-46.0;19.0
06/05/2020;Nouvelle-Aquitaine;86;-73.0;-32.0;-40.0;-67.0;-53.0;23.0
06/05/2020;Nouvelle-Aquitaine;87;-73.0;-25.0;-28.0;-72.0;-53.0;22.0
06/05/2020;Grand Est;88;-71.0;-28.0;-32.0;-65.0;-49.0;19.0
06/05/2020;Bourgogne-Franche-Comté;89;-68.0;-23.0;-25.0;-63.0;-48.0;19.0
06/05/2020;Bourgogne-Franche-Comté;90;-71.0;-29.0;-37.0;-53.0;-57.0;22.0
06/05/2020;Île-de-France;91;-64.0;-12.0;-42.0;-78.0;-64.0;28.0
06/05/2020;Île-de-France;92;-79.0;-15.0;-56.0;-74.0;-77.0;35.0
06/05/2020;Île-de-France;93;-67.0;-10.0;-42.0;-62.0;-66.0;28.0
06/05/2020;Île-de-France;94;-70.0;-13.0;-54.0;-67.0;-69.0;30.0
06/05/2020;Île-de-France;95;-64.0;-14.0;-39.0;-76.0;-65.0;28.0
06/05/2020;Corsica;210;-68.0;-34.0;-52.0;-63.0;-47.0;19.0
06/05/2020;Corsica;220;-70.0;-29.0;-41.0;-68.0;-47.0;17.0
07/05/2020;Auvergne-Rhône-Alpes;1;-60.0;-10.0;-20.0;-67.0;-55.0;25.0
07/05/2020;Hauts-de-France;2;-61.0;-11.0;-31.0;-57.0;-51.0;19.0
07/05/2020;Auvergne-Rhône-Alpes;3;-67.0;-15.0;-42.0;-53.0;-48.0;19.0
07/05/2020;Provence-Alpes-Côte d'Azur;4;-64.0;-14.0;-39.0;-60.0;-50.0;20.0
07/05/2020;Provence-Alpes-Côte d'Azur;5;-71.0;-27.0;-58.0;-66.0;-53.0;21.0
07/05/2020;Provence-Alpes-Côte d'Azur;6;-68.0;-18.0;-57.0;-66.0;-58.0;25.0
07/05/2020;Auvergne-Rhône-Alpes;7;-58.0;-8.0;-34.0;-69.0;-50.0;20.0
07/05/2020;Grand Est;8;-63.0;-11.0;-32.0;-69.0;-52.0;20.0
07/05/2020;Occitanie;9;-60.0;0.0;-23.0;-65.0;-48.0;20.0
07/05/2020;Grand Est;10;-66.0;-11.0;-26.0;-60.0;-51.0;20.0
07/05/2020;Occitanie;11;-62.0;-12.0;-40.0;-62.0;-50.0;19.0
07/05/2020;Occitanie;12;-61.0;-6.0;-13.0;-66.0;-49.0;21.0
07/05/2020;Provence-Alpes-Côte d'Azur;13;-69.0;-15.0;-48.0;-67.0;-59.0;25.0
07/05/2020;Normandy;14;-68.0;-14.0;-41.0;-71.0;-53.0;22.0
07/05/2020;Auvergne-Rhône-Alpes;15;-60.0;-3.0;-21.0;-53.0;-46.0;19.0
07/05/2020;Nouvelle-Aquitaine;16;-61.0;-7.0;-27.0;-68.0;-47.0;19.0
07/05/2020;Nouvelle-Aquitaine;17;-64.0;-12.0;-35.0;-63.0;-50.0;20.0
07/05/2020;Centre-Val de Loire;18;-66.0;-5.0;-39.0;-60.0;-52.0;21.0
07/05/2020;Nouvelle-Aquitaine;19;-67.0;-6.0;-21.0;-62.0;-49.0;21.0
07/05/2020;Bourgogne-Franche-Comté;21;-68.0;-12.0;-44.0;-68.0;-56.0;24.0
07/05/2020;Brittany;22;-62.0;-9.0;-33.0;-74.0;-47.0;19.0
07/05/2020;Nouvelle-Aquitaine;23;-65.0;-8.0;-26.0;-55.0;-48.0;17.0
07/05/2020;Nouvelle-Aquitaine;24;-64.0;-9.0;-25.0;-52.0;-45.0;18.0
07/05/2020;Bourgogne-Franche-Comté;25;-67.0;-12.0;-37.0;-56.0;-53.0;24.0
07/05/2020;Auvergne-Rhône-Alpes;26;-66.0;-9.0;-33.0;-66.0;-53.0;22.0
07/05/2020;Normandy;27;-58.0;-4.0;-37.0;-73.0;-53.0;22.0
07/05/2020;Centre-Val de Loire;28;-66.0;-7.0;-43.0;-71.0;-55.0;23.0
